epoch	global_step	loss	test_loss	test_accuracy
1	1467	0.18193306177651386	0	0	0	
2	2934	0.09027841248442867	0	0	0	
3	4401	0.0741726541317553	0	0	0	
4	5868	0.059274971599529686	0	0	0	
5	7335	0.04861612241694878	0.028087614876331938	0.04203161296464205	0.9888099594589747	
6	8802	0.03952724031288077	0	0	0	
7	10269	0.032040473880008136	0	0	0	
8	11736	0.025142260664156556	0	0	0	
9	13203	0.020834020944250714	0	0	0	
10	14670	0.017076004716791004	0.026965478247198162	0.039708625016918374	0.9925088795608653	
11	16137	0.013299049253383422	0	0	0	
12	17604	0.011901582794411919	0	0	0	
13	19071	0.009889218331249878	0	0	0	
14	20538	0.008238271781174224	0	0	0	
15	22005	0.006688506235394539	0.04981853295581146	0.07725944267110464	0.9898934452696158	
16	23472	0.005705220515673812	0	0	0	
17	24939	0.004704611005496994	0	0	0	
18	26406	0.004128817375300368	0	0	0	
19	27873	0.0035760935359061058	0	0	0	
20	29340	0.003295251996649836	0.050377528357058186	0.0640561764447454	0.9902629785096688	
21	30807	0.00250496530444161	0	0	0	
22	32274	0.0014968053989027356	0	0	0	
23	33741	0.0017233557665168478	0	0	0	
24	35208	0.0011875425370913633	0	0	0	
25	36675	0.00108617228034208	0.06728276688954615	0.10582956765445686	0.9901338212607182	
26	38142	0.0016434580130561746	0	0	0	
27	39609	0.0006713709350399773	0	0	0	
28	41076	0.0006911746883917159	0	0	0	
29	42543	0.00037957191821633466	0	0	0	
30	44010	0.0005360486534681716	0.06216747487529471	0.09410258350236558	0.9913177627094321	
